254.5200092,102.1921871
351.2964474,89.79305002
36.83525135,330.3657023
346.4289733,113.03682
475.2232841,320.1528027
268.9648436,176.3774561
479.9582035,388.2049995
240.9285913,145.6138885
114.8921129,406.3158555
206.5864373,280.7527456
450.1812654,315.777457
10.13883305,144.3779106
385.3951951,91.99153606
8.801490375,180.9950316
206.942598,320.0533369
181.6399459,48.10792134
106.3731353,342.1723292
357.9703377,10.05176722
86.60614763,293.8160939
477.3466665,217.5492102
396.1464675,18.22275797
291.1142595,295.7580288
466.0484655,74.85590473
107.6469229,132.0968737
15.04141903,19.44769237
149.5517837,95.79982591
362.4005807,282.9649824
349.6675732,91.30413801
375.1671304,106.150891
365.0662287,426.4719005
341.9489781,73.38403994
286.051346,381.6359668
215.0602497,243.6845432
161.063476,158.2717512
384.7934875,313.8316676
161.5659116,115.343498
27.26698187,349.6343749
494.3626502,342.4763309
112.6949066,43.86392625
411.2094098,280.7426171
192.336303,471.4660108
412.8226877,470.0393128
126.2884178,199.2463492
5.434204785,113.6038613
112.1967117,449.6152452
88.49881734,235.4606461
125.0588588,489.3736395
302.3632844,199.2254525
485.9255796,333.6313232
275.1716648,453.7621068
127.707689,273.1103619
133.8961193,86.89570168
228.0085175,53.03020683
267.3173662,347.4913901
358.2679491,311.9741171
466.7595812,456.1514672
447.0373922,283.4054825
112.1284665,280.9596507
278.094999,3.224897493
105.1154815,82.1509858
493.8467697,36.51563355
90.22928537,326.9857582
70.59460589,432.9819737
159.6734496,18.75729331
111.7091821,263.7160711
44.1908725,160.2428583
39.77192889,191.8926647
343.4989793,416.6809628
402.1239759,370.2790703
403.9231218,200.1621449
71.94060403,18.7994202
31.23543737,31.22467356
23.61559036,149.409463
358.7383914,221.587227
209.3971444,201.8194628
213.34834,258.4789956
146.3104851,303.7682766
259.7257653,74.86030542
433.5084293,499.6079191
396.403269,375.7614565
466.3893218,176.8233838
284.9041938,74.71514535
396.8488399,125.8239243
118.6379394,300.6368156
449.1306901,384.1252912
482.6451164,382.1595598
241.5179613,163.9550823
235.5209049,314.871619
436.7231934,272.1393219
481.5150098,383.2111321
43.94561347,382.1308091
353.1574955,491.5650153
410.99971,293.6307885
197.7627072,419.6024579
227.0179327,270.6603359
189.07574,213.7423198
362.3780881,275.3801386
414.9707775,438.3802732
341.4020448,451.4919712
306.7721693,432.2972281
413.4521289,34.35483261
431.3015558,443.6768291
340.2774634,328.9377015
23.48074457,398.4923341
340.016617,213.5000967
390.4864503,382.1976525
180.0090124,28.07862639
271.5761164,155.6169358
359.3512145,298.7668993
56.86191179,221.7319494
399.4834989,175.2474952
218.670565,290.7030699
422.0059132,243.7174255
367.4345006,98.46689222
180.0644451,412.0114639
245.9352395,8.425877828
495.6599249,102.9568002
449.7636842,140.4068356
313.2414023,45.36009157
139.4368561,185.5080246
327.2576661,467.005507
301.6289241,236.0421409
357.9941389,456.2202637
151.6895857,199.7219169
219.5802994,473.8509489
421.5702738,181.3030837
122.0782248,42.74774277
254.1048423,325.6416501
185.93305,439.8399553
453.1133376,251.5651989
15.90764527,480.7998648
216.6744418,285.413028
27.68507476,364.4757125
335.265546,322.9501045
117.5397778,120.4257955
20.8624602,212.665625
76.6395602,388.3254921
110.8278027,442.9883082
4.942674937,250.074881
390.0234382,129.623069
190.404916,68.46541677
387.0959032,476.8764525
65.0269327,21.32985391
359.3850779,5.146603995
149.9388195,431.6752293
477.630707,178.4219349
73.98824577,496.1587183
139.9910911,496.0446429
3.965826214,325.3642269
31.22176251,382.7584141
416.8782658,131.0237157
436.4297954,345.1358354
64.67068269,211.0056689
119.1705742,353.8275412
190.7262587,331.1181958
202.5913415,153.9471743
165.0489183,222.7976204
16.88684105,307.40272
87.16048576,437.5870649
25.97673368,105.3729483
195.4759607,443.9395894
114.7226844,238.3327752
395.0819876,334.0978203
310.1425353,159.8368955
89.92558688,385.5865289
139.9403965,77.47977715
61.62092254,188.4081404
406.2393432,466.2772537
86.14702524,60.94215314
491.3903638,454.3696398
399.9549771,314.3179285
161.4898061,96.41660885
269.7438765,435.9749208
496.7329274,289.8969915
176.5963941,399.3927086
320.2611138,399.1049463
47.45194469,242.7123629
142.0215753,19.60260421
310.0276205,461.0713864
451.1477877,404.3408309
273.2068748,34.36022414
242.3972713,485.3576795
413.0997233,469.2774073
455.0247948,205.6959128
387.9645702,231.329704
294.8692652,370.0544302
149.4312842,425.7721304
344.4046458,461.1493301
108.3212741,130.6260224
215.6379797,108.2230003
191.1308043,274.4622813
143.829647,32.24888779
4.728856356,476.0360571
264.1643035,234.5909863
363.9876681,287.1431919
207.4744182,261.3406527
136.5534225,282.5941221
316.8431863,338.3599135
67.4557872,123.6586892
275.9378289,460.6476991
473.995848,192.2813637
411.6321986,139.0189134
204.1968987,77.07287489
197.3151622,13.08990751
82.37724638,483.5188988
409.8916531,192.7597809
379.9793171,263.6698461
449.5427118,428.4415196
249.2906997,336.9969402
270.8726402,124.7768491
214.3436067,70.01814425
337.8708106,254.0179015
225.113665,283.032211
134.9681583,300.0039007
325.4637093,299.427721
93.49539134,141.5411261
17.45191495,241.7590095
33.46505479,22.13746914
277.0584416,101.042023
19.92434028,108.0756678
480.4875756,311.2033231
373.4075302,126.1389616
188.2828069,174.3577391
321.4638078,419.6021096
460.4557212,355.0962379
218.3420674,95.41672804
306.4663991,129.5152493
326.7506402,250.0769751
394.2156888,177.4273212
244.1635014,493.6933677
210.4483396,437.1825377
386.6312013,228.3464293
400.0703675,43.21315579
386.1526901,406.3116742
163.818713,461.7256785
494.7446098,361.2889498
41.69610847,477.5966271
480.9993627,373.6911922
214.8622826,275.8518788
246.7870276,278.0786215
67.06911786,431.8195759
330.8884552,252.6891091
130.1464548,207.8941695
236.7238624,152.6252886
452.1224585,411.0448565
257.1212989,3.560960701
66.01683997,253.3540546
407.2886697,405.4356295
137.5121877,38.87794458
17.98793566,172.4242521
299.3079835,344.0950469
159.7964009,138.1580873
392.7245069,342.2791605
294.5375758,417.9963644
387.3719016,120.8167593
155.3705215,464.2236691
288.5782679,374.7948243
497.2252319,75.87532595
309.2869526,462.7869255
389.039753,416.3112813
459.1628823,167.0117378
438.9286157,419.5495195
233.1738698,101.3042409
54.1975351,25.46004836
412.2707207,356.7145965
356.0450738,219.5937088
425.9473526,127.7427208
55.70266539,227.3011613
95.1038893,486.5040976
44.31379388,231.1414474
403.875348,186.2281941
353.5226629,406.6194548
160.8164318,434.409632
202.3976724,235.1164788
494.9854727,106.7072774
413.9539359,173.0679097
128.5442075,499.309578
44.71905737,1.225064176
32.44283758,450.9593357
12.15857166,417.4281613
7.638446033,186.3600056
157.8945931,329.3335955
147.5848243,123.4617574
128.1750096,225.5726796
329.1858731,356.0351105
253.7942191,478.7775666
33.19426851,270.5552646
252.4517498,265.3877107
435.0954636,28.35734104
316.7392473,463.4654306
412.8920762,490.3182021
107.2606119,135.3304165
22.83224484,237.4001147
378.4164036,227.1661236
462.8265834,211.0618019
105.9213387,397.2005466
243.2151756,2.256755045
170.9003354,44.4369323
318.5458755,296.1629611
434.9348548,346.2052738
8.726969665,346.8748144
229.3367034,290.7978274
253.0243232,264.6495034
487.6700083,399.6117506
400.2670587,186.0864432
268.2701519,48.2919993
154.2268135,373.2932422
374.9485777,211.1410748
44.97153132,84.27367457
423.1572218,37.48501975
145.7400971,290.7029846
22.2123338,323.9702057
205.5576962,304.7672071
305.1130862,5.291336394
277.2402112,355.878604
148.7232647,319.5975695
183.0648537,206.9182888
23.20494505,454.7546979
131.7383876,180.1348708
327.7778332,82.91884692
122.5993058,59.22044753
59.51808208,213.8769034
52.27423998,73.31475445
342.4663725,75.22402175
236.5621189,187.7103741
161.4663165,153.2266177
1.876570656,396.6973281
412.4530983,229.1298164
101.8834928,376.7385053
190.9822775,429.3189517
422.5335498,485.7786075
175.6762462,163.1368455
40.91630981,38.10368485
469.3213411,126.7007373
270.6547228,333.1915088
143.344525,6.82553016
136.9094615,3.400942196
372.0348483,14.10924152
463.0315899,257.016377
424.9080323,498.1858745
218.2394871,453.3797769
349.2405986,37.27291739
97.79591793,34.84046823
55.33838735,203.6236915
334.3810027,35.90834541
145.5190852,423.5736696
351.4198065,392.8177604
23.42088832,437.0504009
403.5680494,418.9973772
126.2769626,432.5558977
50.29546644,154.3790162
330.9471215,466.0813078
204.4150415,342.6927521
116.8200921,463.6090057
487.0015713,113.2409789
401.794438,304.4247577
39.29264209,261.9645045
25.92696017,396.0816264
220.9287427,398.0274352
194.188387,330.4716522
220.4100332,499.3328747
150.5639335,405.5889556
40.18136422,321.4281941
468.6060261,63.57969864
422.235481,304.2240888
197.5002411,381.7889359
10.34155871,344.8956245
310.3817524,37.18297742
235.3408146,415.1961155
439.4905576,248.8567987
378.4568036,248.4865524
385.0973857,68.31226172
59.66321866,382.5692981
103.8752481,236.3040921
298.6711841,434.0219929
250.7797341,313.4716229
442.8934964,438.2134251
53.65947942,291.5016358
393.1091048,185.6255582
430.6951886,317.5299683
360.5574355,155.6921851
315.0855508,441.8745014
338.1836368,419.6486225
116.7805381,30.68864971
217.9071684,30.37148122
293.4905343,360.0245779
219.9606199,118.9319079
163.1219843,266.021462
483.3715153,141.3281725
107.2707704,493.9698137
326.0746919,28.99259081
89.06443897,487.7284006
390.1053769,202.2290853
71.39144661,231.1814149
335.793062,245.1015411
191.98855,497.8197873
0.334458829,262.7860537
302.386679,309.8093408
327.5590501,227.4361255
404.2276875,133.1681929
455.4474024,281.3850173
209.4188575,372.7185845
217.1332353,241.8345937
499.1003841,306.4418367
106.7892521,15.00790719
270.4645051,198.7138526
199.9223183,194.101379
341.093533,45.03253454
158.9387461,6.919570534
178.3273969,173.3199072
324.455721,44.98582403
4.348120939,219.3955562
301.4071996,40.6053031
255.0434956,35.15031053
366.4602769,425.4370058
483.5656286,396.0683566
116.4494769,102.1164938
103.1200898,130.643889
497.4952766,345.3451176
372.5105847,426.9019985
447.9371273,343.1988998
